Startup-Time:    0.000000
timestamp, pos_x, pos_y, pos_z, vel_x, vel_y, acc_x, acc_y, acc_z, att_force_x, att_force_y, att_force_z, member_force_x, member_force_y, member_force_z, rep_force_x, rep_force_y, rep_force_z
  62.094212,  12100,   -727,  12032,    -5.0000,    -5.0000,    -0.0400,    -2.5278,    -7.4942,     0.0000,    23.3362,    18.4924,     0.0000,    -4.6236,    -2.7338,     0.0000,     0.0000,     0.0000,     0.0000
  62.156738,  12134,   -716,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.0826,    -7.6152,     0.0000,    23.3325,    18.4972,     0.0000,    -4.6756,    -2.7545,     0.0000,     0.0000,     0.0000,     0.0000
  62.219269,  12165,   -708,  12032,    -5.0000,    -5.0000,    -0.0400,    -2.9397,    -7.1257,     0.0000,    23.3285,    18.5022,     0.0000,    -4.7222,    -2.7699,     0.0000,     0.0000,     0.0000,     0.0000
  62.281796,  12193,   -703,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.3832,    -7.1966,     0.0000,    23.3242,    18.5076,     0.0000,    -4.7635,    -2.7801,     0.0000,     0.0000,     0.0000,     0.0000
  62.344322,  12218,   -703,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.7669,    -7.2342,     0.0000,    23.3197,    18.5133,     0.0000,    -4.7992,    -2.7851,     0.0000,     0.0000,     0.0000,     0.0000
  62.406853,  12239,   -706,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.4361,    -6.6440,     0.0000,    23.3149,    18.5193,     0.0000,    -4.8295,    -2.7848,     0.0000,     0.0000,     0.0000,     0.0000
  62.469379,  12257,   -713,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.6991,    -6.6109,     0.0000,    23.3100,    18.5255,     0.0000,    -4.8542,    -2.7795,     0.0000,     0.0000,     0.0000,     0.0000
  62.531906,  12271,   -723,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.4367,    -6.0784,     0.0000,    23.3048,    18.5320,     0.0000,    -4.8733,    -2.7693,     0.0000,     0.0000,     0.0000,     0.0000
  62.594437,  12282,   -736,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.5844,    -5.9736,     0.0000,    23.2996,    18.5386,     0.0000,    -4.8870,    -2.7545,     0.0000,     0.0000,     0.0000,     0.0000
  62.656963,  12290,   -752,  12032,    -5.0000,    -5.0000,    -0.0400,    -3.6779,    -5.8360,     0.0000,    23.2943,    18.5453,     0.0000,    -4.8951,    -2.7354,     0.0000,     0.0000,     0.0000,     0.0000
  62.719494,  12294,   -770,  12032,    -5.0000,    -5.0000,    -0.0400,    -1.3746,    -3.2779,     0.0000,    23.2890,    18.5520,     0.0000,    -4.8978,    -2.7122,     0.0000,     0.0000,     0.0000,     0.0000
  62.782021,  12302,   -792,  12032,    -4.9663,    -4.9998,    -0.0400,     2.1221,    -0.5536,     0.0000,    23.2837,    18.5586,     0.0000,    -1.4115,    -0.1533,     0.0000,     0.0000,     0.0000,     0.0000
  62.844547,  12300,   -816,  12032,    -4.9617,    -4.9998,    -0.0400,     2.1831,    -0.3505,     0.0000,    23.2785,    18.5651,     0.0000,    -1.4049,    -0.1369,     0.0000,     0.0000,     0.0000,     0.0000
  62.907078,  12370,   -842,  12032,    -4.6652,    -4.9989,    -0.0400,     3.0489,     0.4555,     0.0000,    23.2734,    18.5715,     0.0000,    -1.3930,    -0.1189,     0.0000,     0.0000,     0.0000,     0.0000
  62.969604,  12506,   -871,  12032,    -4.0985,    -4.9982,    -0.0400,     3.2031,     0.6899,     0.0000,    23.2685,    18.5777,     0.0000,    -1.3762,    -0.0995,     0.0000,     0.0000,     0.0000,     0.0000
  63.032131,  14823,   -899,  12032,     5.0000,    -4.9909,    -0.0400,     3.7941,     1.4921,     0.0000,    23.2637,    18.5836,     0.0000,    -1.3549,    -0.0791,     0.0000,     0.0000,     0.0000,     0.0000
  63.094662,  14807,   -930,  12032,     5.0000,    -4.9845,    -0.0400,     4.0144,     1.7531,     0.0000,    23.2590,    18.5895,     0.0000,    -1.3295,    -0.0580,     0.0000,     0.0000,     0.0000,     0.0000
  63.157188,  14790,   -960,  12032,     5.0000,    -4.9728,    -0.0400,     4.2527,     2.0245,     0.0000,    23.2544,    18.5952,     0.0000,    -1.3015,    -0.0362,     0.0000,     0.0000,     0.0000,     0.0000
  63.219715,  14772,   -923,  12032,     5.0000,    -4.6931,    -0.0400,     5.9618,     3.0757,     0.0000,    23.2496,    18.6012,     0.0000,    -1.2724,    -0.0142,     0.0000,     0.0000,     0.0000,     0.0000
  63.282246,  14753,   -534,  12032,     5.0000,    -3.0337,    -0.0400,     6.2025,     3.3353,     0.0000,    23.2446,    18.6075,     0.0000,    -1.2438,     0.0080,     0.0000,     0.0000,     0.0000,     0.0000
  63.344772,  14736,   1484,  12032,     5.0000,     5.0000,    -0.0400,     7.2693,     3.9097,     0.0000,    23.2391,    18.6144,     0.0000,    -1.2169,     0.0304,     0.0000,     0.0000,     0.0000,     0.0000
  63.407299,  14719,   1447,  12032,     5.0000,     5.0000,    -0.0400,     7.4788,     4.1618,     0.0000,    23.2331,    18.6218,     0.0000,    -1.1930,     0.0528,     0.0000,     0.0000,     0.0000,     0.0000
  63.469830,  14705,   1409,  12032,     5.0000,     5.0000,    -0.0400,     7.8782,     4.9887,     0.0000,    23.2268,    18.6297,     0.0000,    -1.1725,     0.0749,     0.0000,     0.0000,     0.0000,     0.0000
  63.532356,  14692,   1371,  12032,     5.0000,     5.0000,    -0.0400,     8.0036,     5.2432,     0.0000,    23.2201,    18.6380,     0.0000,    -1.1559,     0.0965,     0.0000,     0.0000,     0.0000,     0.0000
  63.594883,  14682,   1334,  12032,     5.0000,     5.0000,    -0.0400,     8.0910,     5.4939,     0.0000,    23.2134,    18.6464,     0.0000,    -1.1435,     0.1173,     0.0000,     0.0000,     0.0000,     0.0000
  63.657413,  14675,   1300,  12032,     5.0000,     5.0000,    -0.0400,     8.1394,     5.7375,     0.0000,    23.2066,    18.6549,     0.0000,    -1.1354,     0.1372,     0.0000,     0.0000,     0.0000,     0.0000
  63.719940,  14670,   1268,  12032,     5.0000,     5.0000,    -0.0400,     8.7223,     5.2212,     0.0000,    23.1998,    18.6633,     0.0000,    -1.1317,     0.1560,     0.0000,     0.0000,     0.0000,     0.0000
  63.782467,  14667,   1238,  12032,     5.0000,     5.0000,    -0.0400,     8.6099,     5.4682,     0.0000,    23.1931,    18.6717,     0.0000,    -1.1327,     0.1738,     0.0000,     0.0000,     0.0000,     0.0000
  63.844997,  14668,   1211,  12032,     5.0000,     5.0000,    -0.0400,    11.6108,     8.9591,     0.0000,    23.1864,    18.6800,     0.0000,    -1.1383,     0.1906,     0.0000,     0.0000,     0.0000,     0.0000
  63.907524,  14673,   1186,  12032,     5.0000,     5.0000,    -0.0400,    12.2219,     8.0885,     0.0000,    23.1798,    18.6881,     0.0000,    -1.1486,     0.2062,     0.0000,     0.0000,     0.0000,     0.0000
  63.970051,  14680,   1165,  12032,     5.0000,     5.0000,    -0.0400,    11.9761,     8.3048,     0.0000,    23.1733,    18.6962,     0.0000,    -1.1637,     0.2208,     0.0000,     0.0000,     0.0000,     0.0000
  64.032578,  14691,   1147,  12032,     5.0000,     5.0000,    -0.0400,    11.6203,     8.8903,     0.0000,    23.1669,    18.7041,     0.0000,    -1.1834,     0.2342,     0.0000,     0.0000,     0.0000,     0.0000
  64.095108,  14705,   1132,  12032,     5.0000,     5.0000,    -0.0400,    11.3245,     9.1041,     0.0000,    23.1607,    18.7119,     0.0000,    -1.2078,     0.2463,     0.0000,     0.0000,     0.0000,     0.0000
  64.157639,  14723,   1121,  12032,     5.0000,     5.0000,    -0.0400,    11.0071,     9.3089,     0.0000,    23.1545,    18.7195,     0.0000,    -1.2368,     0.2571,     0.0000,     0.0000,     0.0000,     0.0000
  64.220161,  14744,   1112,  12032,     5.0000,     5.0000,    -0.0400,    10.1972,     9.6970,     0.0000,    23.1485,    18.7269,     0.0000,    -1.2702,     0.2664,     0.0000,     0.0000,     0.0000,     0.0000
  64.282692,  14768,   1108,  12032,     5.0000,     5.0000,    -0.0400,     9.8718,     9.8469,     0.0000,    23.1427,    18.7340,     0.0000,    -1.3076,     0.2740,     0.0000,     0.0000,     0.0000,     0.0000
  64.345222,  14796,   1106,  12032,     5.0000,     5.0000,    -0.0400,    14.4755,    13.8409,     0.0000,    23.1372,    18.7409,     0.0000,    -1.3489,     0.2799,     0.0000,     0.0000,     0.0000,     0.0000
  64.407745,  14825,   1108,  12032,     5.0000,     5.0000,    -0.0400,    13.8937,    13.0912,     0.0000,    23.1320,    18.7474,     0.0000,    -1.3938,     0.2837,     0.0000,     0.0000,     0.0000,     0.0000
  64.470276,  14858,   1114,  12032,     5.0000,     5.0000,    -0.0400,    13.4193,    13.1240,     0.0000,    23.1270,    18.7534,     0.0000,    -1.4418,     0.2853,     0.0000,     0.0000,     0.0000,     0.0000
  64.532806,  14892,   1123,  12032,     5.0000,     5.0000,    -0.0400,    13.0994,    13.2186,     0.0000,    23.1225,    18.7590,     0.0000,    -1.4928,     0.2845,     0.0000,     0.0000,     0.0000,     0.0000
  64.595329,  14929,   1135,  12032,     5.0000,     5.0000,    -0.0400,    12.7610,    13.3164,     0.0000,    23.1183,    18.7642,     0.0000,    -1.5465,     0.2813,     0.0000,     0.0000,     0.0000,     0.0000
  64.657860,  14967,   1150,  12032,     5.0000,     5.0000,    -0.0400,    12.4098,    13.4263,     0.0000,    23.1146,    18.7688,     0.0000,    -1.6027,     0.2757,     0.0000,     0.0000,     0.0000,     0.0000
  64.720390,  15007,   1169,  12032,     5.0000,     5.0000,    -0.0400,    11.9339,    14.0372,     0.0000,    23.1112,    18.7729,     0.0000,    -1.6611,     0.2675,     0.0000,     0.0000,     0.0000,     0.0000
  64.782913,  15048,   1190,  12032,     5.0000,     5.0000,    -0.0400,    11.5729,    14.1663,     0.0000,    23.1082,    18.7766,     0.0000,    -1.7215,     0.2568,     0.0000,     0.0000,     0.0000,     0.0000
  64.845444,  15090,   1213,  12032,     5.0000,     5.0000,    -0.0400,    11.2339,    14.3317,     0.0000,    23.1056,    18.7799,     0.0000,    -1.7839,     0.2438,     0.0000,     0.0000,     0.0000,     0.0000
  64.907974,  15134,   1239,  12032,     5.0000,     5.0000,    -0.0400,    10.7026,    12.9209,     0.0000,    23.1033,    18.7827,     0.0000,    -1.8480,     0.2283,     0.0000,     0.0000,     0.0000,     0.0000
  64.970497,  15178,   1266,  12032,     5.0000,     5.0000,    -0.0400,    10.7246,    13.1063,     0.0000,    23.1013,    18.7851,     0.0000,    -1.9136,     0.2105,     0.0000,     0.0000,     0.0000,     0.0000
  65.033028,  15223,   1295,  12032,     5.0000,     5.0000,    -0.0400,    10.6796,    12.9742,     0.0000,    23.0996,    18.7871,     0.0000,    -1.9807,     0.1905,     0.0000,     0.0000,     0.0000,     0.0000
  65.095558,  15269,   1326,  12032,     5.0000,     5.0000,    -0.0400,    10.7902,    13.3942,     0.0000,    23.0983,    18.7888,     0.0000,    -2.0491,     0.1683,     0.0000,     0.0000,     0.0000,     0.0000
  65.158081,  15315,   1359,  12032,     5.0000,     5.0000,    -0.0400,    10.9940,    13.8964,     0.0000,    23.0972,    18.7902,     0.0000,    -2.1187,     0.1440,     0.0000,     0.0000,     0.0000,     0.0000
  65.220612,  15361,   1394,  12032,     5.0000,     5.0000,    -0.0400,    11.2728,    14.4329,     0.0000,    23.0963,    18.7913,     0.0000,    -2.1894,     0.1177,     0.0000,     0.0000,     0.0000,     0.0000
  65.283142,  15408,   1429,  12032,     5.0000,     5.0000,    -0.0400,    11.5641,    15.4123,     0.0000,    23.0956,    18.7921,     0.0000,    -2.2611,     0.0895,     0.0000,     0.0000,     0.0000,     0.0000
  65.345665,  15456,   1466,  12032,     5.0000,     5.0000,    -0.0400,    11.8458,    15.8053,     0.0000,    23.0952,    18.7927,     0.0000,    -2.3337,     0.0595,     0.0000,     0.0000,     0.0000,     0.0000
  65.408195,  15503,   1504,  12032,     5.0000,     5.0000,    -0.0400,    12.3454,    16.0845,     0.0000,    23.0949,    18.7930,     0.0000,    -2.4072,     0.0276,     0.0000,     0.0000,     0.0000,     0.0000
  65.470726,  15551,   1542,  12032,     5.0000,     5.0000,    -0.0400,    12.8712,    16.8110,     0.0000,    23.0948,    18.7931,     0.0000,    -2.4813,    -0.0059,     0.0000,     0.0000,     0.0000,     0.0000
  65.533249,  15599,   1582,  12032,     5.0000,     5.0000,    -0.0400,    13.1400,    16.4951,     0.0000,    23.0949,    18.7930,     0.0000,    -2.5562,    -0.0410,     0.0000,     0.0000,     0.0000,     0.0000
  65.595779,  15648,   1622,  12032,     5.0000,     5.0000,    -0.0400,    13.0312,    16.5520,     0.0000,    23.0951,    18.7927,     0.0000,    -2.6317,    -0.0777,     0.0000,     0.0000,     0.0000,     0.0000
  65.658310,  15696,   1663,  12032,     5.0000,     5.0000,    -0.0400,    12.7476,    16.4249,     0.0000,    23.0955,    18.7923,     0.0000,    -2.7077,    -0.1158,     0.0000,     0.0000,     0.0000,     0.0000
  65.720833,  15745,   1704,  12032,     5.0000,     5.0000,    -0.0400,    12.3124,    16.1640,     0.0000,    23.0959,    18.7917,     0.0000,    -2.7842,    -0.1554,     0.0000,     0.0000,     0.0000,     0.0000
  65.783363,  15793,   1746,  12032,     5.0000,     5.0000,    -0.0400,    11.7775,    16.3173,     0.0000,    23.0965,    18.7910,     0.0000,    -2.8612,    -0.1964,     0.0000,     0.0000,     0.0000,     0.0000
  65.845894,  15842,   1789,  12032,     5.0000,     5.0000,    -0.0400,    12.1204,    16.3172,     0.0000,    23.0973,    18.7901,     0.0000,    -2.9387,    -0.2387,     0.0000,     0.0000,     0.0000,     0.0000
  65.908417,  15891,   1832,  12032,     5.0000,     5.0000,    -0.0400,    10.3955,    17.5578,     0.0000,    23.0981,    18.7891,     0.0000,    -3.0165,    -0.2823,     0.0000,     0.0000,     0.0000,     0.0000
  65.970947,  15940,   1876,  12032,     5.0000,     5.0000,    -0.0400,    10.2329,    16.9185,     0.0000,    23.0990,    18.7879,     0.0000,    -3.0946,    -0.3271,     0.0000,     0.0000,     0.0000,     0.0000
  66.033478,  15989,   1920,  12032,     5.0000,     5.0000,    -0.0400,    10.1446,    15.4950,     0.0000,    23.1000,    18.7867,     0.0000,    -3.1730,    -0.3732,     0.0000,     0.0000,     0.0000,     0.0000
  66.096001,  16038,   1964,  12032,     5.0000,     5.0000,    -0.0400,     9.6464,    14.7983,     0.0000,    23.1011,    18.7853,     0.0000,    -3.2518,    -0.4203,     0.0000,     0.0000,     0.0000,     0.0000
  66.158531,  16087,   2009,  12032,     5.0000,     5.0000,    -0.0400,     9.1005,    14.1327,     0.0000,    23.1023,    18.7839,     0.0000,    -3.3308,    -0.4686,     0.0000,     0.0000,     0.0000,     0.0000
  66.221062,  16136,   2054,  12032,     5.0000,     5.0000,    -0.0400,     8.6239,    14.0610,     0.0000,    23.1036,    18.7823,     0.0000,    -3.4100,    -0.5179,     0.0000,     0.0000,     0.0000,     0.0000
  66.283585,  16185,   2099,  12032,     5.0000,     5.0000,    -0.0400,     8.0446,    13.4666,     0.0000,    23.1049,    18.7807,     0.0000,    -3.4895,    -0.5683,     0.0000,     0.0000,     0.0000,     0.0000
  66.346115,  16235,   2145,  12032,     5.0000,     5.0000,    -0.0400,     7.4930,    12.9213,     0.0000,    23.1063,    18.7789,     0.0000,    -3.5692,    -0.6197,     0.0000,     0.0000,     0.0000,     0.0000
  66.408646,  16284,   2191,  12032,     5.0000,     5.0000,    -0.0400,     6.6872,    13.9622,     0.0000,    23.1078,    18.7771,     0.0000,    -3.6491,    -0.6720,     0.0000,     0.0000,     0.0000,     0.0000
  66.471169,  16333,   2238,  12032,     5.0000,     5.0000,    -0.0400,     6.4569,    13.3929,     0.0000,    23.1094,    18.7752,     0.0000,    -3.7291,    -0.7253,     0.0000,     0.0000,     0.0000,     0.0000
  66.533699,  16383,   2285,  12032,     5.0000,     5.0000,    -0.0400,     6.4580,    11.9893,     0.0000,    23.1110,    18.7732,     0.0000,    -3.8093,    -0.7795,     0.0000,     0.0000,     0.0000,     0.0000
  66.596230,  16432,   2331,  12032,     5.0000,     5.0000,    -0.0400,     5.9756,    11.3740,     0.0000,    23.1127,    18.7711,     0.0000,    -3.8896,    -0.8346,     0.0000,     0.0000,     0.0000,     0.0000
  66.658752,  16482,   2379,  12032,     5.0000,     5.0000,    -0.0400,     5.4671,    10.7996,     0.0000,    23.1144,    18.7690,     0.0000,    -3.9701,    -0.8905,     0.0000,     0.0000,     0.0000,     0.0000
  66.721283,  16531,   2426,  12032,     5.0000,     5.0000,    -0.0400,     5.0457,    10.5290,     0.0000,    23.1162,    18.7668,     0.0000,    -4.0507,    -0.9473,     0.0000,     0.0000,     0.0000,     0.0000
  66.783813,  16581,   2474,  12032,     5.0000,     5.0000,    -0.0400,     4.5208,    10.0300,     0.0000,    23.1181,    18.7645,     0.0000,    -4.1314,    -1.0048,     0.0000,     0.0000,     0.0000,     0.0000
  66.846336,  16630,   2522,  12032,     5.0000,     5.0000,    -0.0400,     7.1059,    10.4498,     0.0000,    23.1200,    18.7621,     0.0000,    -4.2122,    -1.0632,     0.0000,     0.0000,     0.0000,     0.0000
  66.908867,  16680,   2570,  12032,     5.0000,     5.0000,    -0.0400,     6.3752,    11.6989,     0.0000,    23.1219,    18.7597,     0.0000,    -4.2931,    -1.1223,     0.0000,     0.0000,     0.0000,     0.0000
  66.971397,  16729,   2618,  12032,     5.0000,     5.0000,    -0.0400,     6.2112,    10.5534,     0.0000,    23.1239,    18.7572,     0.0000,    -4.3742,    -1.1821,     0.0000,     0.0000,     0.0000,     0.0000
  67.033920,  16779,   2667,  12032,     5.0000,     5.0000,    -0.0400,     5.4595,    10.0498,     0.0000,    23.1260,    18.7547,     0.0000,    -4.4553,    -1.2426,     0.0000,     0.0000,     0.0000,     0.0000
  67.096451,  16829,   2716,  12032,     5.0000,     5.0000,    -0.0400,     4.6891,     9.5429,     0.0000,    23.1281,    18.7521,     0.0000,    -4.5364,    -1.3038,     0.0000,     0.0000,     0.0000,     0.0000
  67.158981,  16878,   2765,  12032,     5.0000,     5.0000,    -0.0400,     3.9314,     9.0582,     0.0000,    23.1302,    18.7495,     0.0000,    -4.6177,    -1.3657,     0.0000,     0.0000,     0.0000,     0.0000
  67.221504,  16928,   2814,  12032,     5.0000,     5.0000,    -0.0400,     3.2372,     8.5238,     0.0000,    23.1324,    18.7468,     0.0000,    -4.6990,    -1.4282,     0.0000,     0.0000,     0.0000,     0.0000
  67.284035,  16978,   2863,  12032,     5.0000,     5.0000,    -0.0400,     2.5611,     8.0810,     0.0000,    23.1347,    18.7440,     0.0000,    -4.7804,    -1.4913,     0.0000,     0.0000,     0.0000,     0.0000
  67.346565,  17027,   2913,  12032,     5.0000,     5.0000,    -0.0400,     1.9520,     7.6692,     0.0000,    23.1369,    18.7412,     0.0000,    -4.8618,    -1.5550,     0.0000,     0.0000,     0.0000,     0.0000
  67.409096,  17077,   2962,  12032,     5.0000,     5.0000,    -0.0400,     1.5890,     8.7142,     0.0000,    23.1392,    18.7384,     0.0000,    -4.9433,    -1.6193,     0.0000,     0.0000,     0.0000,     0.0000
  67.471619,  17127,   3012,  12032,     5.0000,     5.0000,    -0.0400,     1.1995,     8.1624,     0.0000,    23.1416,    18.7355,     0.0000,    -5.0248,    -1.6841,     0.0000,     0.0000,     0.0000,     0.0000
  67.534149,  17177,   3062,  12032,     4.9999,     5.0000,    -0.0400,     1.0684,     6.5896,     0.0000,    23.1440,    18.7325,     0.0000,    -5.1063,    -1.7495,     0.0000,     0.0000,     0.0000,     0.0000
  67.596680,  17227,   3112,  12032,     4.9998,     5.0000,    -0.0400,     0.4614,     6.0234,     0.0000,    23.1464,    18.7295,     0.0000,    -5.1879,    -1.8154,     0.0000,     0.0000,     0.0000,     0.0000
  67.659203,  17277,   3162,  12032,     4.9994,     5.0000,    -0.0400,    -0.1378,     5.5208,     0.0000,    23.1488,    18.7265,     0.0000,    -5.2695,    -1.8819,     0.0000,     0.0000,     0.0000,     0.0000
  67.721733,  17326,   3213,  12032,     4.9959,     5.0000,    -0.0400,    -1.0941,     3.8058,     0.0000,    23.1513,    18.7234,     0.0000,    -5.3512,    -1.9488,     0.0000,     0.0000,     0.0000,     0.0000
  67.784264,  17375,   3262,  12032,     4.9897,     5.0000,    -0.0400,    -1.5527,     3.2040,     0.0000,    23.1538,    18.7203,     0.0000,    -5.4329,    -2.0161,     0.0000,     0.0000,     0.0000,     0.0000
  67.846786,  17422,   3313,  12032,     4.9790,     5.0000,    -0.0400,    -1.9007,     2.6790,     0.0000,    23.1564,    18.7172,     0.0000,    -5.5146,    -2.0839,     0.0000,     0.0000,     0.0000,     0.0000
  67.909317,  17475,   3364,  12032,     4.9892,     5.0000,    -0.0400,    -1.5739,     3.2534,     0.0000,    23.1589,    18.7140,     0.0000,    -5.5963,    -2.1522,     0.0000,     0.0000,     0.0000,     0.0000
  67.971848,  17524,   3414,  12032,     4.9846,     5.0000,    -0.0400,    -1.7498,     2.7732,     0.0000,    23.1615,    18.7108,     0.0000,    -5.6780,    -2.2209,     0.0000,     0.0000,     0.0000,     0.0000
  68.034370,  17575,   3465,  12032,     4.9909,     5.0000,    -0.0400,    -1.4937,     1.2616,     0.0000,    23.1641,    18.7076,     0.0000,    -5.7597,    -2.2899,     0.0000,     0.0000,     0.0000,     0.0000
  68.096901,  17624,   3516,  12032,     4.9814,     4.9999,    -0.0400,    -1.8415,     0.9883,     0.0000,    23.1668,    18.7043,     0.0000,    -5.8414,    -2.3594,     0.0000,     0.0000,     0.0000,     0.0000
  68.159431,  17668,   3567,  12032,     4.9589,     4.9999,    -0.0400,    -2.2219,     0.8717,     0.0000,    23.1695,    18.7010,     0.0000,    -5.9231,    -2.4292,     0.0000,     0.0000,     0.0000,     0.0000
  68.221954,  17729,   3619,  12032,     5.0000,     5.0000,    -0.0400,    13.9108,    13.2812,     0.0000,    23.1722,    18.6976,     0.0000,    -6.0049,    -2.4994,     0.0000,     0.0000,     0.0000,     0.0000
  68.284485,  17779,   3671,  12032,     5.0000,     5.0000,    -0.0400,    11.5660,    16.8158,     0.0000,    23.1749,    18.6943,     0.0000,    -6.0866,    -2.5699,     0.0000,     0.0000,     0.0000,     0.0000
  68.347015,  17830,   3722,  12032,     5.0000,     5.0000,    -0.0400,    11.9277,    16.7021,     0.0000,    23.1776,    18.6909,     0.0000,    -6.1683,    -2.6407,     0.0000,     0.0000,     0.0000,     0.0000
  68.409538,  17880,   3773,  12032,     5.0000,     5.0000,    -0.0400,    14.7830,    16.8297,     0.0000,    23.1804,    18.6875,     0.0000,    -6.2500,    -2.7119,     0.0000,     0.0000,     0.0000,     0.0000
  68.472069,  17930,   3825,  12032,     5.0000,     5.0000,    -0.0400,    14.6675,    16.4396,     0.0000,    23.1831,    18.6840,     0.0000,    -6.3318,    -2.7834,     0.0000,     0.0000,     0.0000,     0.0000
  68.534599,  17981,   3876,  12032,     5.0000,     5.0000,    -0.0400,    14.8667,    14.7140,     0.0000,    23.1859,    18.6806,     0.0000,    -6.4135,    -2.8552,     0.0000,     0.0000,     0.0000,     0.0000
  68.597122,  18031,   3928,  12032,     5.0000,     5.0000,    -0.0400,    14.3994,    14.0614,     0.0000,    23.1887,    18.6771,     0.0000,    -6.4952,    -2.9272,     0.0000,     0.0000,     0.0000,     0.0000
  68.659653,  18082,   3980,  12032,     5.0000,     5.0000,    -0.0400,    13.9505,    13.4172,     0.0000,    23.1916,    18.6736,     0.0000,    -6.5770,    -2.9996,     0.0000,     0.0000,     0.0000,     0.0000
  68.722183,  18132,   4031,  12032,     5.0000,     5.0000,    -0.0400,    13.5766,    12.8444,     0.0000,    23.1944,    18.6700,     0.0000,    -6.6587,    -3.0722,     0.0000,     0.0000,     0.0000,     0.0000
  68.784706,  18183,   4083,  12032,     5.0000,     5.0000,    -0.0400,    12.0503,    13.0620,     0.0000,    23.1972,    18.6665,     0.0000,    -6.7405,    -3.1450,     0.0000,     0.0000,     0.0000,     0.0000
  68.847237,  18233,   4135,  12032,     5.0000,     5.0000,    -0.0400,    12.2911,    12.7963,     0.0000,    23.2001,    18.6629,     0.0000,    -6.8222,    -3.2182,     0.0000,     0.0000,     0.0000,     0.0000
  68.909767,  18284,   4187,  12032,     5.0000,     5.0000,    -0.0400,    13.5870,    12.0035,     0.0000,    23.2030,    18.6594,     0.0000,    -6.9040,    -3.2915,     0.0000,     0.0000,     0.0000,     0.0000
  68.972290,  18334,   4239,  12032,     5.0000,     5.0000,    -0.0400,    13.8071,    12.0182,     0.0000,    23.2059,    18.6558,     0.0000,    -6.9858,    -3.3651,     0.0000,     0.0000,     0.0000,     0.0000
  69.034821,  18385,   4291,  12032,     5.0000,     5.0000,    -0.0400,    14.1435,    10.8786,     0.0000,    23.2088,    18.6522,     0.0000,    -7.0675,    -3.4389,     0.0000,     0.0000,     0.0000,     0.0000
  69.097351,  18435,   4343,  12032,     5.0000,     5.0000,    -0.0400,    13.7668,    10.9439,     0.0000,    23.2117,    18.6485,     0.0000,    -7.1493,    -3.5129,     0.0000,     0.0000,     0.0000,     0.0000
  69.159874,  18486,   4395,  12032,     5.0000,     5.0000,    -0.0400,    13.2299,    11.0111,     0.0000,    23.2146,    18.6449,     0.0000,    -7.2311,    -3.5871,     0.0000,     0.0000,     0.0000,     0.0000
  69.222404,  18537,   4447,  12032,     5.0000,     5.0000,    -0.0400,    22.5880,    16.1634,     0.0000,    23.2175,    18.6413,     0.0000,     2.6975,     1.4575,     0.0000,     0.0000,     0.0000,     0.0000
  69.284935,  18588,   4499,  12032,     5.0000,     5.0000,    -0.0400,    21.6261,    16.7896,     0.0000,    23.2205,    18.6376,     0.0000,     2.5175,     1.5450,     0.0000,     0.0000,     0.0000,     0.0000
  69.347458,  18638,   4551,  12032,     5.0000,     5.0000,    -0.0400,    20.8091,    16.7318,     0.0000,    23.2234,    18.6339,     0.0000,     2.2665,     1.5138,     0.0000,     0.0000,     0.0000,     0.0000
  69.409988,  18689,   4603,  12032,     5.0000,     5.0000,    -0.0400,    20.0187,    16.7576,     0.0000,    23.2264,    18.6302,     0.0000,     1.9703,     1.3980,     0.0000,     0.0000,     0.0000,     0.0000
  69.472519,  18740,   4655,  12032,     5.0000,     5.0000,    -0.0400,    19.1688,    16.4308,     0.0000,    23.2293,    18.6265,     0.0000,     1.6574,     1.2306,     0.0000,     0.0000,     0.0000,     0.0000
  69.535042,  18791,   4707,  12032,     5.0000,     5.0000,    -0.0400,    17.7707,    14.7870,     0.0000,    23.2323,    18.6228,     0.0000,     1.3526,     1.0406,     0.0000,     0.0000,     0.0000,     0.0000
  69.597572,  18842,   4760,  12032,     5.0000,     5.0000,    -0.0400,    16.6682,    14.4166,     0.0000,    23.2353,    18.6191,     0.0000,     1.0736,     0.8497,     0.0000,     0.0000,     0.0000,     0.0000
  69.660103,  18892,   4812,  12032,     5.0000,     5.0000,    -0.0400,    15.6823,    14.1038,     0.0000,    23.2383,    18.6154,     0.0000,     0.8298,     0.6722,     0.0000,     0.0000,     0.0000,     0.0000
  69.722626,  18943,   4864,  12032,     5.0000,     5.0000,    -0.0400,    14.3748,    13.9118,     0.0000,    23.2413,    18.6116,     0.0000,     0.1596,     0.5804,     0.0000,     0.0000,     0.0000,     0.0000
  69.785156,  18994,   4916,  12032,     5.0000,     5.0000,    -0.0400,    13.8619,    14.2096,     0.0000,    23.2443,    18.6079,     0.0000,     0.1291,     0.4135,     0.0000,     0.0000,     0.0000,     0.0000
