Startup-Time:    0.000000 at 1932.693912776 sec
drone_timestamp, sys_timestamp, own_x, own_y, member_50_x, member_50_y, member_51_x, member_51_y
 104.865318, 2037.545025646,   -76.6681,   126.0416,   -76.6681,   126.0416,   -70.5977,   139.7695
 105.263931, 2037.936965329,   -77.1893,   126.6408,   -77.1893,   126.6408,   -71.2695,   139.6875
 105.662552, 2038.313249519,   -77.7190,   127.2338,   -77.7190,   127.2338,   -71.5586,   139.3086
 106.061165, 2038.729273564,   -78.3374,   127.8033,   -78.3374,   127.8033,   -71.3867,   138.8789
 106.459785, 2039.098212579,   -79.0130,   128.3532,   -79.0130,   128.3532,   -70.8867,   138.5273
 106.858398, 2039.509755154,   -79.6951,   128.9053,   -79.6951,   128.9053,   -70.8867,   138.5273
 107.257011, 2039.917730164,   -80.3201,   129.5067,   -80.3201,   129.5067,   -70.2500,   138.3477
 107.655632, 2040.326203438,   -80.8777,   130.1549,   -80.8777,   130.1549,   -69.5078,   138.5195
 108.054245, 2040.708765099,   -81.3841,   130.8310,   -81.3841,   130.8310,   -68.9883,   139.0078
 108.452866, 2041.126828214,   -81.8600,   131.5217,   -81.8600,   131.5217,   -68.9297,   139.5898
 108.851479, 2041.499014416,   -82.3241,   132.2193,   -82.3241,   132.2193,   -68.9297,   139.5898
 109.250092, 2041.916674727,   -82.7933,   132.9170,   -82.7933,   132.9170,   -69.2578,   139.9570
 109.648712, 2042.287198675,   -83.3093,   133.5865,   -83.3093,   133.5865,   -69.7891,   139.9492
 110.047325, 2042.712113891,   -83.8105,   134.2039,   -83.8105,   134.2039,   -70.3164,   139.6094
 110.445946, 2043.088217722,   -84.0923,   134.7150,   -84.0923,   134.7150,   -70.6367,   138.9883
 110.844559, 2043.505037927,   -84.4320,   135.0649,   -84.4320,   135.0649,   -70.6367,   138.9883
 111.243172, 2043.881182193,   -84.8955,   135.2428,   -84.8955,   135.2428,   -70.5000,   138.4492
 111.641792, 2044.290059747,   -85.4008,   135.1929,   -85.4008,   135.1929,   -70.0586,   138.2070
 112.040405, 2044.696963342,   -85.8310,   134.9255,   -85.8310,   134.9255,   -69.5078,   138.3672
 112.439018, 2045.104550388,   -86.0951,   134.5083,   -86.0951,   134.5083,   -69.0898,   138.8789
 112.837639, 2045.483993189,   -86.1630,   134.0132,   -86.1630,   134.0132,   -69.0898,   138.8789
 113.236252, 2045.909351041,   -86.0361,   133.4936,   -86.0361,   133.4936,   -69.0586,   139.4375
 113.634872, 2046.278867427,   -85.7914,   133.0255,   -85.7914,   133.0255,   -69.3984,   139.8672
 114.033485, 2046.685433295,   -85.5771,   132.6545,   -85.5771,   132.6545,   -69.9766,   139.8789
 114.432098, 2047.071983089,   -85.2736,   132.3159,   -85.2736,   132.3159,   -69.9766,   139.8789
 114.830719, 2047.494859276,   -85.0034,   131.8923,   -85.0034,   131.8923,   -70.4297,   139.5469
 115.229332, 2047.873748863,   -84.8670,   131.3441,   -84.8670,   131.3441,   -70.5781,   138.9883
 115.627953, 2048.296866264,   -84.7216,   130.7132,   -84.7216,   130.7132,   -70.2969,   138.4883
 116.026566, 2048.669452307,   -84.4769,   130.0396,   -84.4769,   130.0396,   -69.7695,   138.2773
 116.425179, 2049.096991658,   -84.1181,   129.3590,   -84.1181,   129.3590,   -69.2266,   138.5000
 116.823799, 2049.487200953,   -83.6283,   128.7092,   -83.6283,   128.7092,   -69.2266,   138.5000
 117.222412, 2049.871835299,   -83.0442,   128.0953,   -83.0442,   128.0953,   -69.0000,   139.0195
 117.621033, 2050.290432986,   -82.4044,   127.5137,   -82.4044,   127.5137,   -69.1992,   139.5898
 118.019646, 2050.665135058,   -81.7338,   126.9575,   -81.7338,   126.9575,   -69.6875,   139.8672
 118.418259, 2051.083183157,   -81.0750,   126.4040,   -81.0750,   126.4040,   -69.6875,   139.8672
 118.816879, 2051.453250504,   -80.5591,   125.8022,   -80.5591,   125.8022,   -70.2578,   139.7500
 119.215492, 2051.866872492,   -80.2106,   125.1528,   -80.2106,   125.1528,   -70.6367,   139.3164
 119.614113, 2052.280212354,   -79.9167,   124.4745,   -79.9167,   124.4745,   -70.6094,   138.7383
 120.012726, 2052.651153639,   -79.5672,   123.7801,   -79.5672,   123.7801,   -70.2070,   138.3789
 120.411339, 2053.047294234,   -79.1478,   123.0843,   -79.1478,   123.0843,   -70.2070,   138.3789
 120.809959, 2053.465115569,   -78.6363,   122.4194,   -78.6363,   122.4194,   -69.6367,   138.3672
 121.208572, 2053.877065751,   -78.0540,   121.7929,   -78.0540,   121.7929,   -69.1484,   138.7773
 121.607193, 2054.269535584,   -77.4308,   121.2013,   -77.4308,   121.2013,   -69.0391,   139.3086
 122.005806, 2054.648540718,   -76.7934,   120.6635,   -76.7934,   120.6635,   -69.3398,   139.8398
 122.404419, 2055.068442567,   -76.2114,   120.3599,   -76.2114,   120.3599,   -69.3398,   139.8398
 122.803040, 2055.457238913,   -75.6366,   120.2443,   -75.6366,   120.2443,   -69.8984,   139.9688
 123.201653, 2055.846525808,   -75.1602,   120.0550,   -75.1602,   120.0550,   -70.4062,   139.6875
 123.600273, 2056.235059082,   -74.8423,   119.6669,   -74.8423,   119.6669,   -70.6367,   139.1680
 123.998886, 2056.652724198,   -74.6121,   119.1375,   -74.6121,   119.1375,   -70.4570,   138.6367
 124.397499, 2057.030796266,   -74.3296,   118.5315,   -74.3296,   118.5315,   -70.4570,   138.6367
 124.796120, 2057.454528636,   -73.9796,   117.8888,   -73.9796,   117.8888,   -69.9688,   138.3164
 125.194733, 2057.826778102,   -73.5864,   117.2290,   -73.5864,   117.2290,   -69.4180,   138.4492
 125.593353, 2058.246266010,   -73.1387,   116.5849,   -73.1387,   116.5849,   -69.1094,   138.9062
 125.991966, 2058.644419005,   -72.6200,   116.0201,   -72.6200,   116.0201,   -69.2266,   139.5078
 126.390579, 2059.025222932,   -72.0515,   115.6226,   -72.0515,   115.6226,   -69.2266,   139.5078
 126.789200, 2059.452335847,   -71.4715,   115.3773,   -71.4715,   115.3773,   -69.6797,   139.8398
 127.187813, 2059.835754513,   -71.0291,   115.0538,   -71.0291,   115.0538,   -70.2188,   139.7266
 127.586433, 2060.251534688,   -70.8191,   114.5988,   -70.8191,   114.5988,   -70.5391,   139.2969
 127.985046, 2060.644699417,   -70.7259,   114.0418,   -70.7259,   114.0418,   -70.5000,   138.7578
 128.383667, 2061.039212844,   -70.6694,   113.4274,   -70.6694,   113.4274,   -70.5000,   138.7578
 128.782272, 2061.423145408,   -70.5404,   112.7872,   -70.5404,   112.7872,   -70.0586,   138.3398
 129.180893, 2061.834712825,   -70.3407,   112.1369,   -70.3407,   112.1369,   -69.5391,   138.3984
 129.579514, 2062.213765101,   -70.0907,   111.4816,   -70.0907,   111.4816,   -69.1367,   138.8398
 129.978119, 2062.
